Label,text
1,"Seperti kekhawatiran yang pernah saya sampaikan dalam saran di JSS (meski saya tidak yakin diperhatikan). Bhw pemadaman lampu jalan umum sangat rawan kejadian yg tdk diinginkan. Kecelakaan pernah terjadi. Belum lama ini dlm dua hari keributan telah terjadi di simpang empat Patangpuluhan. Warga mengatakan klithih. Kejadian tsb tentu membuat resah warga di sekitarnya. Nah, pertanyaan saya apakah Pemkot masih tetap bergeming kukuh dg tetap melakukan pemadaman PJU? Jika tetap demikian berarti kami warga kampung yang hrs siap berjadi wilayah utk antisipasi. Tentu dengan risiko. Termasuk risiko kami akan melukai pelaku keributan di sekitar kampung. Bagaimana dengan Pemkot Jogja? Siap bertanggung jawab? Apa korelasinya pemadaman PJU dg pelaksanaan PPKM? Pemadaman lampu PJU korelasinya ya dg kejahatan dan kecelakaan. Tindakan pemadaman lampu PJU oleh Pemkot secara tidak langsung Pemkot Jogja memberi peluang munculnya kerawanan terganggunya keamanan dan ketertiban di wilayah. Sekali lagi jika memang Pemkot Jogja tetap ngotot dg tindakan pemadaman lampu PJU ya sudah. Biar kami urus wilayah kami sendiri dg cara kami dan risiko apapun. Pemkot urus saja soal PPKM.

Ketua RW 10 PATANGPULUHAN"
1,Pengaduan nomor 10703 - Penerangan Jalan Umum salah Peta. Seharusnya di Lokasi : PATANGPULUHAN WIROBRAJAN KOTA YOGYAKARTA DAERAH ISTIMEWA YOGYAKARTA 55251
1,lampu jln mati di jln menur baru baciro yogya..belakang asrama darmaputra
1,lampu penerangan jalan di gang nusa indah pandeyan sering sekali mati sendiri dan nyala lagi tetapi nanti mati lagi.
1,"Semua PJU sepanjang Jl. Lenjend S. Parman Selasa, 24.08.21 jam: 04.17 belum hidup..."
1,"Kabel instalasi penerangan Jalan Umum kendor karena tertimpa pemotongan dahan yang di lakukan warga setempat , jalan petak baru Bener merupakan jalan aktif 24 jam yg dilintasi warga dgn kendaraan kecil atau besar bermacam bentuk dan modelnya Box besar ataupun sedang mohon untuk bisa secepatnya di perbaiki Trimakasih"
1,Lampu Sorot jembatan Cinta nyala terus tidak mati disiang hari hemat energi..ada 3 titik dan 1 mati diwilayah prwirodirjan
1,"lampu jalan simanjuntak C depan pasar terban mati, gak dinyalain, mohon dengan sangat dinyalakan, takutnya terjadi kecelakaan lalu lintas"
1,jm 18.44..lampu msh mati...td pagi di cek ..hidup klu sore mlm masih mati...di jln menur baru baciro gondokusuman yogya..belakang asrama Darmaputra
1,jm 18.44 hari rabu mlm..tgl 25 agustus 2021...lampunya msh mati..di jl menur baru baciro yogya...belakang asrama darmaputra..trrimakasih
1,Sudah pernah diperbaiki tapi belum nyala
1,Lampu PJU di area Makam Pracimaloyo Pakuncen Wirobrajan bbrp titik mati. Mohon dilakukan perbaikan krn klo mlm menjadi gelap dan mengganggu proses pemakaman covid. Terima kasih.
1,"hari Rabu pagi sdh didatagi petugss, kebetulsn hidup tp habis itu samoe mlm dan detik ini mati ...di jl menur baru baciro gondokusuman"
1,"lampu jalan sudah dari kemarin belum nyala2, biasanya jam 6 sudah dinyalakan, tapi sampe sekarang belum dinyalakan, ntah rusak atau gimana, sampe sekarang belum ada tindak lanjutnya"
1,"PJU mulai Hotel mawar putih jalan batikan s/d masjid Nur Anamah mati, mohon bisa di kondisikan, nuwun"
1,hari Rabu 25 Agustus 2021 sudah diperbaiki oleh petugas dan menyala. Namun hari ini justru mati total semua lampu penerangan 1 deret gang.
1,kabel aliran lampu jalan mengalami penurunan (kedor)jadi membahayakan jika terjadi kebocoran aliran listrik mohon untuk segera di benahi.
1,lampu penerangan bila malam harap dihidupan terus soalnya tempat wisata banyak pejalan kaki pada nyebrang dan sering mau ketabrak soalnya gelap maturnuwun
1,"2 titik lampu penerangan jalam umum mati sudah beberapa bulan. lokasi Rt 16 Rw 05, barat monumen Diponegoro, Tegalrejo, Trgalrejo Yogyakarta."
1,Mohon dinas terkait untuk memperbaiki Timer PJU yang masih menyala di wilayah RW 04 SIDOMULYO Kel.Bener hingga jam 08.00 wib lebih tiap harinya
1,"Assalamu'alaikum
Selamat pagi UPIK Jogja
Saya Jaka mau melaporkan bahwa lampu jalan disekitaran griya timoho asri 2 sampai depan gereja brayat kinasih ny,ala terus siang dan malam
Mohon dicek dan perbaikan otomatisnya
Terima kasih"
1,sudah mati selama 3 hari
1,"mau sampai kapan lampu penerangan jalan di matikan pada pukul 20,00 sampai pagi,,
masyarakat juga kena pajak PJU, kalau di matikan apakah akan aman kampung kita ? yg ada banyak kerawanan yg merugikan masyarakat .
terimakasih"
1,"semanjak lampu penerangan jalan di padamkan setelah jam 20,00 WIB,sering terjadi kecelakaan di sepanjang jalan menteri supeno umbulharjo,mohon sekiranya untuk menyalakan lampu penerangan sampai pagi untuk mengurangi resiko terjadinya kecelakaan kembali,terimakasih "
1,kecelakaan dalam minggu ini di jl mentri supeno akibat pemadaman lampu jalan selama ppkm darurat mengakibatkan 3x kecelakaan. 2x diantaranya korban MD
1,"Lampu penerangan jalan di setiap gang Pemuda dan sekitarnya telat hidup, menyala pada pukul 10 malam. Tolong di perbaiki. Trimakasih. Lokasi Gudeg Pawon masuk ke barat. "
1,Lampu lingkungan di RW 8 Kel. Notoprajan sering mati.
1,"Lampu penerangan mati, menyala pada jam 1 dini hari. Lokasi barat Gudeg Pawon."
1,lampu di pertigaan GG anggrek dan jl nyi Ageng Nis belum menyala
1,lampu penerangan jalan sering mati. kalau malam gelap. mohon bisa diperhatikan. masyarakat sudah bayar PJU tiap bayar tagihan listrik....
1,"sudah 2 hari PJU jalan Suronatan, Ngampilan, Yogyakarta, tidak hidup. mohon kiranya bisa dihidupkan. masyarakat berhak mendapat penerangan jalan karena tiap bayar listri dipotong untuk PJU. kalau belum dinyalakan juga akan saya sampaikan ke Walikota dan Wakil Walikota."
1,"penerangan jl mantrigawen kidul mati,dan byar pet(hidup trus mati,)yaitu pal dari arah barat, 2,3 dan 5"
1,lokasi di jl. teratai juga ads lampu mati. lokasi +/_ 100 m ke utara
1,"LAMPU MATI , JADI JALAN KALO MALAM GELAP"
1,lampu jalan di jl.abimanyu wirobrajan sejak tgl.11 Sept 2021 mati total mohon dinas terkait dapat menindak lajuti untuk di perbaiki trimakasih
1,lampu penerangan jalan umum  jln  Abimanyu mati semua mohon kepada dinas terkait dapat memperbaiki terima kasih
1,"mohon segera di benarkan, sudah sejak lama lampu ke 2 dari jalan di gang warsokusumo ini mati hidup mati hidup trs. terimakasih sebelumnya"
1,"kalau malam hari gelap,lampu penerangan mati sudah lapor lewat Pak RT,belum ada tindak lanjut"
1,kabel pju di jl karangwaru lor kendor dan ada yg putus sehingga laju jalan ada yg tidak nyaa
1,"lampu penerangan jalan di jalan ronodigdayan (depan sd muhamadiyah bausasran) arah dari jalan dr.sutomo ke barat mati total,udah 2 hari ini....mohon segera di tindaklanjuti....mksh.,."
1,"penerangan jalan umum di jalan Abimanyu wirobrajan setelah 2 hari bisa hidup  diperbaiki saat kami lapirkan hari ini kembali mati lampu penerangan jalan umum di wilayah tersebut , mohon pada pihak yang terkait dapat kembali memperbaiki"
1,"lampu PJU dikampung kami mati dari jam 18.00. alamat : kampung Kemetiran kidul, RW 18, kelurahan Pringgokusuman, Kemantren Gedongtengen, Yogyakarta"
1,"melaporkan lampu penerangan jalan dan GG, belimbing jalan pakel mati dan tiang listrik di gang blimbing RT 25 RW 07 Dagaran Sorosutan nyetrum, trimakasih"
1,Terjadi konsleting wilayah RT 28 RW5
1,terjadi konsleting diwilayah RT28 RW5
1,"lampu penerangan jalan dijalan MT HARYONO , Tepatnya di barat perempatan gading tepatnya didepan smu piri beberapa lampu mati sehingga menyebabkan gelap di , banyak pohon rindang juga yang menutupi lampu jalan .. belum lama ini menyebab kan beberapa kecelakaan terjadi disekitar smu piri sampe dengan jalan pugeran timur ... mohon ditindak lanjuti oleh dinas yang terkahlit"
1,"beberapa lampu mati dijalan MT HARYONO tepatnya di depan smu piri...   menyebabkan gelap,,  sehingga para penyebrang jalan terutama jamaah masjid menyebrang harus jalan ke barat ,, karna gelapnya jalan beberapa kali menyebabkan kecelakaan bahkan sampe ada yang meninggal karna gelap..  monggo dinas terkait bisa segera ditindak lanjutiii... "
1,Lampu penerangan dijalan semangu rt.01 rw.1. Mati total sudah lima hari untuk itu mohon segera diperbaiki.Atas perhatiannya diucapkan terima kasih.
1,"kabel lampu putus..tertimpa pohon jati di jalan p Wirosobo (selatan masjid Wirotunggal) Wirosaban RT 55-RW 14 Sorosutan, Umbulharjo"
1,tiang penerangan jalan konslet/mengeluarkan arus listrik & panas pada tiangnya
1,sepanjang jl.kusbini lampu jalan mati dalam beberapa hari ini dan tidak segera di lakukan perbaikan.mohon untuk segera di perbaiki .terimakasih
1,"sudah lebih dari 2 bulan byar oet, sekarang makin sering pet (mati)"
1,lampu tepi sungai winongo konslet.   TOMPEYAN RT 02 RW 01 cp rt 081392569845
1,lampu jalan d jalan tukangan mati sedah semiñgguan..mohon d cek pak matur nuwun
1,"hari ini tanggal 21 september 2021 dari jam 16 atau jam 4 sore (setelah tadi ada hujan lebat) daerah sekitaran jalan pembela tanah air dan hos cokroaminoto padam , sampai saat aduaan ini sy kirim (jam 20:20 wib) belum nyala juga... terima kasih JSS"
1,MCB di box meteran PJU jalan Suryodiningratan dpn TK Surya Marta terbakar. 
1,"Melaporkan bahwa lampu hias/pju yg ada di rw.14 juminahan, kel. Tegal Panggung, Danurejan tepatnya di pinggir kali code sudah lk. 3 bulan mati total. mohon perbaikan. terima kasih."
1,mohon dibantu utk penerangan jalan umum (lampu mercuri) di jalan cepakasari jogokariyan
1,Beberapa lampu PJU di gang/jalan kampung mati.
1,"Mohon lampu penerangan jalan di Perum Komplek eks Kowilhan/ Korem, jln. Melati Wetan V , depan rumah no 54, no tiang CHN 0121 diperbaiki/diganti. Sudah d,ua minggu tidak menyala/mati. 
Terimakasih"
1,"Mohon izin melaporkan lampu PJU sudah seminggu mati di lokasi Dukuh, Gang Gejuron RT 70 RW 15 Kelurahan Gedongkiwo Kemantren Mantrijeron"
1,"lampu jalan d dpn lap.olahraga smp muh.9, sdh brp bln ini hidup mati trs, mohon di tindak lanjuti"
1,"lampu  penerangan jalan, jalan bumijo lor mati seua"
1,"lampu penerangan jalan di jalan hoscokriaminoto mati,sangat sekali krn deket pintu kereta api jln.hoscokroaminoto gelap bgt,dan sekitar y.mhn di perbaiki mksih.."
1,"PJU Jl Mojo / timur mako brimob baciro dan gang² mojo mengapa masih dipadamkan, padahal wilayah sekitarnya sudah menyala normal."
1,Tiang penerangan (hati-hati) roboh karena tertabrak tronton. Kabel listrik putus sehingga mengkhawatirkan. Mohon tindak lanjut dinas terkait.
1,Jl. Mojo 1 Gendeng Baciro Gondokusuman Yogyakarta lampu penerangan jalan mati dari sore sampai pagi.. Mohon diperbaiki karena jalan jadi gelap gulita.. terima kasih.
1,"kenapa lampu penerangan jalan umum di jln kemasan kotagede selalu mati jam 8 malam mohon untuk bisa di nyalakan kembali seperti biasanya,, karna kondisi jalan yang gelap mengakibatkan kecelakaan pengguna jalan kemasan.. "
1,lampu jalan kemasan mati
1,mulai tgl 26 sept21 lampu jalan sebagian mati dr masuk jln pamularsih
1,"hampir ,1bulan lampu mati...harus ganti bolamnya...yg lain pada hidup cuma lampu itu yg mati sendiri...mohon segera ada tindakan,terimakasih sebelumnya atas perhatiannya...."
1,maaf itu tadi di jl Pramuka selatan no 52...pas pojok gang trisula...makasih
1,"Menginformasikan bahwa Lampu Penerangan Jalan Umum yang berada di wilayah RT 54 RW 14 kampung Jogonegaran, satu deret mati semua.
Diperkirakan ada yang konsleting.
Mohon untuk segera di Follow Up.
Terimakasih"
1,"mohon informasinya ,lokasi di jalan Prof.DR.Sarjito.kejadian mati lampu sudah 1 minggu di jembatan sampai perempatan Jetis.apa memang dari PJU atau ada trobel di wilayah tersebut."
1,"lampu penerangan jalan sudah 2 hari mati, mohon dibantu,"
1,sdah 2 minggu lebih lampu pju mati lokasi di dekat  bkd diy jl ke utara( jl kesehatan) 3 titik lampu yg mati
1,lampu jalan padam sudah lama sekali. lokasi di jl godo inten no 155 - nalen - sorosutan - UH6 YK 55162
1,"lampu pju Wilayah perbatasan Rw12 dan 14 mati total,sepanjang jalan mohon segera ditindak lanjuti,mtr nwn"
1,"lampu penerangan jalan (PJU) sekitar jalan pramuka, tolong d perbaiki"
1,Ijin lapor bbrp titik pju di Gang Kuncen Tegalsari 1 sdh bbrp bulan padam. Mohon diganti bohlamnya
